epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,16339.4,0.9471,0.57689,1.00447,0.89016,0.819,0.86355,0.63074,0.82249,0.546,1.0044,0.0005776,0.0005776,0.0005776
130,16465.8,0.94619,0.57689,1.00495,0.88986,0.81894,0.86362,0.63076,0.82271,0.54578,1.00478,0.0005743,0.0005743,0.0005743
131,16592.2,0.94371,0.57326,0.99859,0.88949,0.81875,0.86365,0.63112,0.82256,0.54537,1.0048,0.000571,0.000571,0.000571
132,16718.5,0.9445,0.57512,1.00377,0.89031,0.8184,0.86365,0.63129,0.82241,0.54511,1.00509,0.0005677,0.0005677,0.0005677
133,16844.8,0.94162,0.57542,1.001,0.88959,0.81872,0.86363,0.63137,0.8217,0.54463,1.0049,0.0005644,0.0005644,0.0005644
134,16970.9,0.94472,0.5749,1.00202,0.89,0.81866,0.86362,0.63139,0.8216,0.54456,1.0049,0.0005611,0.0005611,0.0005611
135,17097.1,0.94033,0.57034,0.99906,0.89047,0.81848,0.86349,0.6314,0.82171,0.54441,1.005,0.0005578,0.0005578,0.0005578
136,17223.1,0.93872,0.57011,1.00274,0.8909,0.81861,0.8634,0.6315,0.82137,0.54415,1.0051,0.0005545,0.0005545,0.0005545
137,17349.4,0.94374,0.57299,0.99908,0.89083,0.81836,0.86336,0.63154,0.8214,0.54409,1.00504,0.0005512,0.0005512,0.0005512
138,17475.7,0.93653,0.56878,0.99941,0.89114,0.81846,0.86336,0.63172,0.82117,0.54364,1.00473,0.0005479,0.0005479,0.0005479
139,17601.9,0.93858,0.56931,0.99598,0.89121,0.81802,0.86335,0.63186,0.82063,0.5434,1.00457,0.0005446,0.0005446,0.0005446
140,17728,0.93906,0.56709,0.99978,0.89107,0.81805,0.86345,0.63189,0.82051,0.54315,1.00449,0.0005413,0.0005413,0.0005413
141,17854.3,0.93504,0.56281,0.99758,0.89114,0.81796,0.86343,0.63194,0.82032,0.54323,1.0044,0.000538,0.000538,0.000538
142,17980.5,0.93575,0.56767,0.99611,0.89188,0.81783,0.86332,0.63197,0.82036,0.5431,1.00415,0.0005347,0.0005347,0.0005347
143,18106.8,0.93869,0.56515,0.99357,0.89092,0.81884,0.86329,0.63198,0.82017,0.54292,1.00377,0.0005314,0.0005314,0.0005314
144,18233.1,0.93946,0.56802,0.99566,0.89236,0.81786,0.86333,0.63204,0.82006,0.54294,1.00353,0.0005281,0.0005281,0.0005281
145,18359.1,0.9345,0.56504,0.99709,0.89175,0.81841,0.86335,0.63213,0.81989,0.54263,1.00348,0.0005248,0.0005248,0.0005248
146,18487.6,0.93247,0.5616,0.99454,0.89175,0.81851,0.86331,0.63212,0.81996,0.54262,1.00344,0.0005215,0.0005215,0.0005215
147,18613.8,0.93071,0.56136,0.99573,0.89172,0.81831,0.86324,0.63215,0.82002,0.54283,1.00361,0.0005182,0.0005182,0.0005182
148,18740.2,0.9297,0.55986,0.99503,0.89149,0.81811,0.86314,0.63221,0.82005,0.54282,1.0037,0.0005149,0.0005149,0.0005149
149,18866.6,0.92985,0.55922,0.99518,0.89164,0.81846,0.86315,0.63228,0.8197,0.54251,1.00381,0.0005116,0.0005116,0.0005116
150,18993,0.93093,0.55851,0.99489,0.89149,0.81795,0.8629,0.63229,0.81996,0.54258,1.00408,0.0005083,0.0005083,0.0005083
151,19119.3,0.93392,0.55852,0.99279,0.89157,0.81818,0.8631,0.63237,0.81968,0.54248,1.00389,0.000505,0.000505,0.000505
152,19245.9,0.92939,0.55875,0.99421,0.89197,0.81792,0.86299,0.63231,0.81967,0.54229,1.00386,0.0005017,0.0005017,0.0005017
153,19371.9,0.92626,0.55585,0.99284,0.89198,0.81789,0.8629,0.63235,0.8195,0.54212,1.00387,0.0004984,0.0004984,0.0004984
154,19498.2,0.92845,0.55364,0.99401,0.89262,0.81731,0.8629,0.63257,0.81949,0.54186,1.00392,0.0004951,0.0004951,0.0004951
155,19624.7,0.92778,0.55325,0.99379,0.89269,0.81729,0.86284,0.63257,0.81925,0.54175,1.00377,0.0004918,0.0004918,0.0004918
156,19751.1,0.92495,0.55276,0.99097,0.89259,0.81727,0.86272,0.63242,0.81933,0.54198,1.00382,0.0004885,0.0004885,0.0004885
157,19877.5,0.92454,0.55267,0.98766,0.89215,0.81782,0.86278,0.63242,0.81907,0.54194,1.00358,0.0004852,0.0004852,0.0004852
158,20003.8,0.92882,0.5543,0.9899,0.892,0.8177,0.86265,0.63254,0.81898,0.54177,1.00342,0.0004819,0.0004819,0.0004819
159,20130.1,0.93028,0.55354,0.9897,0.89207,0.81766,0.86274,0.63264,0.81888,0.54188,1.00334,0.0004786,0.0004786,0.0004786
160,20256.4,0.92471,0.55317,0.9897,0.89211,0.81791,0.8627,0.63276,0.81877,0.54185,1.00321,0.0004753,0.0004753,0.0004753
161,20382.7,0.92429,0.55219,0.98976,0.89187,0.81798,0.8628,0.63269,0.81846,0.54177,1.00302,0.000472,0.000472,0.000472
162,20508.5,0.91749,0.54627,0.9859,0.89142,0.81832,0.86263,0.63277,0.81828,0.54161,1.0029,0.0004687,0.0004687,0.0004687
163,20634.7,0.91988,0.54622,0.98672,0.89211,0.81766,0.86265,0.63275,0.81806,0.54152,1.0027,0.0004654,0.0004654,0.0004654
164,20760.9,0.91938,0.54569,0.98603,0.89208,0.81772,0.86266,0.63274,0.81786,0.54138,1.00261,0.0004621,0.0004621,0.0004621
165,20886.7,0.91902,0.54748,0.98773,0.89263,0.81743,0.86257,0.63288,0.81764,0.5415,1.00246,0.0004588,0.0004588,0.0004588
