epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,24216.4,0.92853,0.57447,0.99446,0.88981,0.81942,0.86594,0.63423,0.81131,0.54938,0.994,0.000561894,0.000561894,0.000561894
141,24392.7,0.93223,0.57706,0.99445,0.89048,0.81925,0.86606,0.63433,0.81112,0.54873,0.9939,0.000556742,0.000556742,0.000556742
142,24577.5,0.93116,0.57889,0.9954,0.89014,0.81946,0.86604,0.63439,0.81091,0.54846,0.99375,0.000551584,0.000551584,0.000551584
143,24763.5,0.93072,0.57604,0.98906,0.89033,0.81954,0.86605,0.63456,0.81062,0.54813,0.99359,0.000546421,0.000546421,0.000546421
144,24950.4,0.92907,0.57524,0.98855,0.89015,0.81989,0.86611,0.63472,0.81007,0.54769,0.99317,0.000541253,0.000541253,0.000541253
145,25125.8,0.92895,0.57404,0.99158,0.88982,0.81988,0.86607,0.63486,0.80979,0.54753,0.99296,0.000536081,0.000536081,0.000536081
146,25300.9,0.92653,0.57144,0.9918,0.88998,0.81996,0.86589,0.63484,0.80944,0.54736,0.99276,0.000530906,0.000530906,0.000530906
147,25477.2,0.92474,0.56992,0.9889,0.88941,0.82078,0.86604,0.63501,0.80888,0.54682,0.99245,0.000525728,0.000525728,0.000525728
148,25661.1,0.92836,0.57106,0.98779,0.88964,0.82027,0.86597,0.63498,0.80885,0.54669,0.99231,0.000520548,0.000520548,0.000520548
149,25834.6,0.92204,0.56958,0.98646,0.88898,0.82145,0.86606,0.63509,0.80841,0.54647,0.99205,0.000515366,0.000515366,0.000515366
150,26018.6,0.92823,0.5712,0.98909,0.88938,0.82109,0.866,0.63527,0.80789,0.54602,0.99184,0.000510184,0.000510184,0.000510184
151,26196.2,0.92737,0.56931,0.98936,0.88936,0.82123,0.86588,0.63533,0.80782,0.54578,0.99188,0.000505,0.000505,0.000505
152,26372.2,0.91877,0.56553,0.98861,0.88872,0.82179,0.86577,0.63545,0.80734,0.54548,0.99175,0.000499816,0.000499816,0.000499816
153,26551.7,0.91985,0.56511,0.98878,0.88805,0.82238,0.86571,0.63564,0.80708,0.54529,0.99159,0.000494634,0.000494634,0.000494634
154,26733.6,0.92263,0.56512,0.98967,0.88839,0.82201,0.86566,0.63571,0.80684,0.54501,0.99156,0.000489452,0.000489452,0.000489452
155,26919.7,0.92337,0.56601,0.98764,0.88867,0.82147,0.86569,0.63572,0.80668,0.54503,0.99151,0.000484272,0.000484272,0.000484272
156,27115.8,0.91818,0.56079,0.98837,0.88826,0.82166,0.86552,0.63588,0.80635,0.54495,0.99133,0.000479094,0.000479094,0.000479094
157,27291.9,0.91995,0.56604,0.98556,0.88851,0.82162,0.86543,0.63589,0.80623,0.54488,0.99124,0.000473919,0.000473919,0.000473919
158,27471.1,0.91997,0.56176,0.98597,0.88831,0.82201,0.86552,0.63587,0.80585,0.54494,0.99093,0.000468747,0.000468747,0.000468747
159,27673.3,0.92239,0.56462,0.98555,0.88905,0.82161,0.86548,0.63593,0.80551,0.54462,0.99072,0.000463579,0.000463579,0.000463579
160,27848.8,0.92035,0.56543,0.98448,0.88941,0.82098,0.8654,0.63603,0.80519,0.54449,0.99042,0.000458416,0.000458416,0.000458416
161,28030.8,0.91979,0.56309,0.98303,0.88964,0.82051,0.86533,0.63613,0.80511,0.54464,0.9902,0.000453258,0.000453258,0.000453258
162,28207.2,0.91348,0.55701,0.98184,0.88949,0.82068,0.86528,0.6363,0.80471,0.54443,0.98989,0.000448106,0.000448106,0.000448106
163,28395.3,0.91901,0.5627,0.98213,0.88962,0.82069,0.86536,0.63632,0.80444,0.54412,0.98967,0.00044296,0.00044296,0.00044296
164,28581.8,0.91423,0.55865,0.97922,0.88987,0.82058,0.86542,0.63647,0.80419,0.54409,0.9893,0.000437821,0.000437821,0.000437821
165,28759.2,0.91518,0.55847,0.98114,0.8902,0.81995,0.86532,0.6365,0.80414,0.54407,0.98914,0.000432689,0.000432689,0.000432689
166,28943.5,0.91554,0.55718,0.98179,0.89031,0.82,0.8653,0.63658,0.80407,0.54398,0.98896,0.000427565,0.000427565,0.000427565
167,29129.1,0.91073,0.55624,0.98252,0.89018,0.82013,0.86527,0.6365,0.80409,0.544,0.98895,0.000422449,0.000422449,0.000422449
