epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,13148.5,0.90528,0.52592,0.87413,0.8883,0.81037,0.85628,0.61309,0.79001,nan,0.87165,0.000525728,0.000525728,0.000525728
148,13233,0.90659,0.52827,0.87466,0.88811,0.81046,0.85638,0.61318,0.78975,nan,0.87164,0.000520548,0.000520548,0.000520548
149,13318.1,0.90268,0.52433,0.87593,0.88873,0.8101,0.85626,0.6134,0.7894,nan,0.87162,0.000515366,0.000515366,0.000515366
150,13402.7,0.90219,0.52558,0.87424,0.88909,0.81021,0.85635,0.61334,nan,nan,nan,0.000510184,0.000510184,0.000510184
151,13487.6,0.90577,0.52418,0.87684,0.88926,0.81002,0.85659,0.61352,nan,nan,nan,0.000505,0.000505,0.000505
152,13571.4,0.90061,0.52252,0.87313,0.88909,0.8103,0.8566,0.61349,nan,nan,nan,0.000499816,0.000499816,0.000499816
153,13655.4,0.89923,0.52167,0.87249,0.88987,0.80987,0.85649,0.61387,nan,nan,nan,0.000494634,0.000494634,0.000494634
154,13739.7,0.89622,0.52221,0.87372,0.88974,0.8101,0.85649,0.6141,nan,nan,nan,0.000489452,0.000489452,0.000489452
155,13823.5,0.89492,0.51847,0.87237,0.88935,0.81028,0.85653,0.61417,nan,nan,nan,0.000484272,0.000484272,0.000484272
156,13907.8,0.90091,0.52054,0.8733,0.88956,0.81057,0.85681,0.61431,nan,nan,nan,0.000479094,0.000479094,0.000479094
157,13991.5,0.89737,0.51871,0.8718,0.88955,0.81035,0.85664,0.61448,nan,nan,nan,0.000473919,0.000473919,0.000473919
158,14075.6,0.90434,0.51964,0.87303,0.88933,0.81088,0.85692,0.61467,nan,nan,nan,0.000468747,0.000468747,0.000468747
159,14160,0.89742,0.51894,0.87255,0.88928,0.81093,0.85692,0.61487,nan,nan,nan,0.000463579,0.000463579,0.000463579
160,14244,0.89265,0.51728,0.87259,0.88925,0.8111,0.85694,0.61504,nan,nan,nan,0.000458416,0.000458416,0.000458416
161,14328.1,0.89472,0.51675,0.87087,0.88947,0.81124,0.85706,0.6153,nan,nan,nan,0.000453258,0.000453258,0.000453258
162,14412,0.89734,0.51758,0.87356,0.88947,0.81163,0.85719,0.61555,nan,nan,nan,0.000448106,0.000448106,0.000448106
163,14496,0.89329,0.51451,0.87165,0.88907,0.81181,0.85714,0.61555,nan,nan,nan,0.00044296,0.00044296,0.00044296
164,14580.1,0.88855,0.51241,0.87217,0.88868,0.81202,0.85719,0.61582,nan,nan,nan,0.000437821,0.000437821,0.000437821
165,14663.8,0.88637,0.51149,0.87073,0.88855,0.8122,0.85725,0.61582,nan,nan,nan,0.000432689,0.000432689,0.000432689
166,14749.1,0.88633,0.51181,0.8704,0.88888,0.8121,0.8574,0.61607,nan,nan,nan,0.000427565,0.000427565,0.000427565
167,14833.2,0.89459,0.51465,0.8695,0.88895,0.81213,0.85751,0.61643,nan,nan,nan,0.000422449,0.000422449,0.000422449
168,14917.2,0.89003,0.51464,0.87051,0.88943,0.81206,0.85759,0.61657,nan,nan,nan,0.000417343,0.000417343,0.000417343
169,15001.1,0.88738,0.51308,0.87051,0.89025,0.81147,0.85754,0.61681,nan,nan,nan,0.000412246,0.000412246,0.000412246
170,15085.1,0.89072,0.5125,0.87127,0.89016,0.81189,0.85767,0.61698,nan,nan,nan,0.00040716,0.00040716,0.00040716
171,15169.4,0.88398,0.50903,0.86906,0.88994,0.81204,0.85765,0.61707,nan,nan,nan,0.000402084,0.000402084,0.000402084
172,15253.6,0.88557,0.50883,0.86996,0.89016,0.81182,0.85774,0.61724,nan,nan,nan,0.000397019,0.000397019,0.000397019
173,15337.8,0.88655,0.51165,0.86984,0.89011,0.81186,0.85783,0.61741,nan,nan,nan,0.000391966,0.000391966,0.000391966
174,15421.7,0.88056,0.50743,0.86896,0.89003,0.81191,0.85778,0.61743,nan,nan,nan,0.000386926,0.000386926,0.000386926
175,15505.6,0.88322,0.50753,0.86774,0.89011,0.81211,0.85789,0.61745,nan,nan,nan,0.000381899,0.000381899,0.000381899
176,15589.8,0.88194,0.50691,0.86909,0.88977,0.81211,0.8578,0.61747,nan,nan,nan,0.000376885,0.000376885,0.000376885
177,15673.9,0.87952,0.50555,0.86844,0.88946,0.81262,0.8577,0.61753,nan,nan,nan,0.000371885,0.000371885,0.000371885
178,15757.9,0.88468,0.50597,0.86807,0.88919,0.81287,0.85789,0.61758,nan,nan,nan,0.000366899,0.000366899,0.000366899
179,15842.2,0.87817,0.50352,0.86724,0.88863,0.81327,0.85795,0.61758,nan,nan,nan,0.000361929,0.000361929,0.000361929
180,15926.4,0.88128,0.50619,0.86848,0.88896,0.81308,0.85795,0.61763,nan,nan,nan,0.000356975,0.000356975,0.000356975
181,16010.5,0.87921,0.50262,0.86739,0.8894,0.81263,0.85798,0.61775,nan,nan,nan,0.000352037,0.000352037,0.000352037
182,16094.3,0.87836,0.50231,0.8696,0.88932,0.81305,0.85805,0.61785,nan,nan,nan,0.000347115,0.000347115,0.000347115
183,16178.4,0.88123,0.50345,0.86631,0.88955,0.8127,0.85804,0.61792,nan,nan,nan,0.000342211,0.000342211,0.000342211
184,16262.6,0.8777,0.50159,0.86687,0.88955,0.81272,0.85821,0.61816,nan,nan,nan,0.000337325,0.000337325,0.000337325
