ts,gpu_util_pct,mem_util_pct,vram_used_MB,power_W,temp_C
1783494660.3725162,91,71,12288.16015625,221.006,72
1783494662.3836854,93,79,12288.16015625,218.028,73
1783494664.3859015,92,73,12288.16015625,221.62,71
1783494666.3893008,93,74,12288.16015625,216.091,73
1783494668.4144077,84,66,12288.16015625,219.543,73
1783494670.4268575,96,76,12288.16015625,219.247,71
1783494672.4350514,82,61,12288.16015625,216.955,73
1783494674.4474363,98,79,12288.16015625,219.889,73
1783494676.4551575,81,63,12288.16015625,217.632,71
1783494678.460669,93,77,12288.16015625,216.09,73
1783494680.4613397,88,71,12288.16015625,219.566,73
1783494682.4765768,93,76,12288.16015625,217.671,73
1783494684.4770584,83,62,12288.16015625,218.101,72
1783494686.4916713,92,76,12288.16015625,217.003,74
1783494688.511169,93,78,13352.16015625,221.214,72
1783494690.5255208,88,71,13352.16015625,219.672,72
1783494692.527834,91,74,13352.16015625,223.305,73
1783494694.5279586,96,76,13352.16015625,220.643,71
1783494696.5280244,84,66,13352.16015625,216.463,73
1783494698.5386095,92,75,13352.16015625,219.601,73
1783494700.540771,92,75,13352.16015625,216.603,72
1783494702.5555148,93,76,13352.16015625,218.036,74
1783494704.5615625,80,64,13352.16015625,217.182,70
1783494706.572882,98,78,13352.16015625,217.639,74
1783494708.5766463,76,54,3430.16015625,177.314,72
1783494710.576714,79,62,4558.16015625,201.969,73
1783494712.593233,80,61,6428.16015625,206.756,69
1783494714.5946746,79,68,7152.16015625,206.353,69
1783494716.5950906,80,71,7152.16015625,216.938,73
1783494718.6103077,97,89,7152.16015625,217.783,73
1783494720.6107728,81,66,7152.16015625,221.405,71
1783494722.6404421,0,0,6430.16015625,176.055,66
1783494724.6440973,89,70,8400.16015625,217.328,71
1783494726.6442134,65,51,9876.16015625,214.776,69
1783494728.6464124,94,78,10966.16015625,220.298,73
1783494730.6593797,98,78,10966.16015625,218.207,73
1783494732.6607258,90,71,12088.16015625,220.23,73
1783494734.6754987,90,72,12088.16015625,215.852,70
1783494736.6760757,91,74,12088.16015625,221.416,72
1783494738.6891806,92,73,12088.16015625,217.02,71
1783494740.7102811,92,76,12088.16015625,221.016,72
1783494742.7255886,90,75,12088.16015625,216.71,71
1783494744.7275233,92,75,12088.16015625,222.582,73
1783494746.7428432,89,73,12088.16015625,217.003,73
1783494748.7445064,89,71,12088.16015625,219.477,73
1783494750.7579293,94,77,12088.16015625,217.517,73
1783494752.7580988,83,63,12088.16015625,219.171,74
1783494754.7735484,98,78,12088.16015625,219.103,74
1783494756.7758102,82,61,12088.16015625,218.126,71
1783494758.7775838,92,77,12088.16015625,221.246,74
1783494760.7928941,93,78,12088.16015625,220.124,72
1783494762.7932317,88,69,12088.16015625,222.608,73
1783494764.7942019,98,78,12088.16015625,220.901,74
1783494766.7945101,79,65,12088.16015625,217.957,73
1783494768.8087506,90,73,12088.16015625,220.873,72
1783494770.8103108,87,71,12088.16015625,216.031,73
1783494772.8237765,91,75,12088.16015625,220.748,72
1783494774.8393044,89,72,12088.16015625,218.009,73
1783494776.8490992,91,74,12088.16015625,220.873,71
1783494778.8665757,93,77,12088.16015625,217.783,72
1783494780.875974,92,74,12088.16015625,219.542,71
1783494782.8771446,91,73,12088.16015625,217.881,72
1783494784.8926203,85,67,12088.16015625,220.134,73
1783494786.9077768,93,77,12088.16015625,217.216,73
1783494788.908722,83,62,12088.16015625,220.208,73
1783494790.9093795,96,76,12088.16015625,219.577,73
1783494792.922862,83,63,12088.16015625,219.365,74
1783494794.9319994,96,80,12088.16015625,222.602,73
1783494796.9605238,82,63,12088.16015625,217.374,74
1783494798.973807,94,74,12088.16015625,218.006,73
1783494800.975286,81,61,12088.16015625,217.821,74
1783494802.9759524,95,79,12088.16015625,219.277,73
1783494804.9769785,82,62,12088.16015625,218.179,74
1783494806.9919899,95,79,12088.16015625,221.968,73
1783494808.992272,82,61,12088.16015625,216.657,72
1783494811.0081358,95,79,12088.16015625,220.619,73
1783494813.0296605,76,61,12088.16015625,217.233,70
1783494815.0410085,92,77,12088.16015625,220.35,73
1783494817.0424836,90,74,12088.16015625,218.328,73
1783494819.0585577,92,77,12088.16015625,221.397,73
1783494821.0594218,83,65,12088.16015625,216.381,73
1783494823.060818,90,73,12088.16015625,220.543,72
1783494825.074825,91,72,12088.16015625,217.482,73
1783494827.0757277,93,76,12088.16015625,222.608,72
1783494829.0903223,92,77,12088.16015625,217.381,74
1783494831.0922792,84,67,12088.16015625,219.154,70
1783494833.0940197,91,72,12088.16015625,218.962,73
1783494835.0944612,86,67,12088.16015625,221.455,73
1783494837.1273777,90,72,12088.16015625,218.431,73
1783494839.1393607,82,62,12088.16015625,218.96,73
1783494841.143671,72,53,3214.16015625,190.331,72
1783494843.159185,78,62,4672.16015625,207.618,69
1783494845.173818,86,72,6542.16015625,211.242,73
1783494847.1760142,81,70,7266.16015625,216.122,74
1783494849.191203,90,77,7266.16015625,217.431,74
1783494851.1940112,83,70,7266.16015625,220.301,70
1783494853.1953619,81,65,7266.16015625,220.572,74
1783494855.2083554,0,0,1612.16015625,144.63,65
1783494857.2127886,78,64,8196.16015625,215.594,73
1783494859.229045,90,74,8196.16015625,217.676,74
1783494861.2433538,82,62,8782.16015625,215.821,72
1783494863.258932,94,78,8782.16015625,220.345,73
1783494865.2767942,80,67,8782.16015625,216.751,73
1783494867.291727,91,78,8782.16015625,219.13,74
1783494869.2936244,83,64,10050.16015625,215.208,72
1783494871.3083212,96,80,10050.16015625,219.439,73
1783494873.3103552,82,62,10876.16015625,217.577,72
1783494875.324047,98,80,10876.16015625,220.5,72
1783494877.3275666,82,64,10876.16015625,217.731,72
1783494879.3418932,97,79,10876.16015625,220.542,73
1783494881.344632,77,62,10876.16015625,218.047,73
1783494883.3447382,92,75,10876.16015625,219.101,73
1783494885.3578742,81,64,10876.16015625,217.068,73
1783494887.3796108,93,77,10876.16015625,219.939,73
1783494889.3912916,80,64,10876.16015625,217.558,73
1783494891.3928282,89,74,10876.16015625,219.63,73
1783494893.4248867,83,62,11794.16015625,213.259,73
1783494895.4413157,96,80,11794.16015625,221.848,73
1783494897.442381,82,64,11794.16015625,216.581,73
1783494899.4561796,90,73,11794.16015625,219.09,73
1783494901.457901,80,64,11794.16015625,217.368,73
1783494903.4579914,92,80,11794.16015625,219.387,74
1783494905.4597669,76,58,11794.16015625,217.018,73
1783494907.4872553,93,78,11794.16015625,221.646,72
1783494909.4929216,76,62,11794.16015625,216.016,74
1783494911.500753,90,75,11794.16015625,219.341,74
1783494913.5067112,75,61,11794.16015625,216.416,74
1783494915.5087233,93,77,11794.16015625,220.485,72
1783494917.5272422,75,61,11794.16015625,216.888,73
1783494919.5424285,91,75,11794.16015625,221.656,71
1783494921.5556421,92,74,11794.16015625,218.397,74
1783494923.5569232,91,74,11794.16015625,221.724,73
1783494925.5596113,92,75,11794.16015625,216.64,73
1783494927.5820458,91,71,11794.16015625,221.085,72
1783494929.591944,94,74,11794.16015625,218.791,71
1783494931.5947983,82,63,11794.16015625,218.417,71
1783494933.608701,95,79,11794.16015625,222.117,73
1783494935.6092627,79,63,11794.16015625,216.439,72
1783494937.6105382,94,78,11794.16015625,219.835,73
1783494939.6260982,82,61,11794.16015625,216.908,72
1783494941.6267316,96,79,11794.16015625,222.416,73
1783494943.6273377,82,61,11794.16015625,216.455,71
1783494945.6280277,95,80,11794.16015625,220.005,73
1783494947.642577,79,64,11794.16015625,216.695,72
1783494949.6448932,97,79,11794.16015625,221.311,73
1783494951.658021,93,76,11794.16015625,219.495,73
1783494953.661588,83,62,11794.16015625,218.135,71
1783494955.6763053,96,79,11794.16015625,221.104,73
1783494957.698362,82,62,11794.16015625,218.757,73
1783494959.7267556,98,78,11794.16015625,221.043,73
1783494961.7471454,83,66,11794.16015625,215.787,73
1783494963.7600198,91,74,11794.16015625,220.756,71
1783494965.7607012,93,76,11794.16015625,218.221,72
1783494967.7608182,91,71,11794.16015625,219.955,72
1783494969.7759893,91,73,11794.16015625,217.276,71
1783494971.777603,83,63,11794.16015625,218.159,73
1783494973.7938905,76,54,2488.16015625,183.086,70
1783494975.8093975,79,62,4544.16015625,203.585,72
1783494977.8109922,78,62,6414.16015625,207.725,73
1783494979.8260453,81,69,7138.16015625,210.441,74
1783494981.8266466,95,86,7138.16015625,215.861,73
1783494983.8405173,83,69,7138.16015625,220.272,72
1783494985.8439403,81,72,7138.16015625,216.067,73
1783494987.8533504,30,21,10944.16015625,194.177,69
1783494989.8585222,93,77,7952.16015625,215.282,72
1783494991.858796,81,61,7952.16015625,218.052,73
1783494993.860673,96,80,7952.16015625,220.708,73
1783494995.8734658,81,64,7952.16015625,218.073,70
1783494997.899896,91,74,7952.16015625,219.969,73
1783494999.9094179,87,69,7952.16015625,216.675,73
1783495001.9096622,92,77,7952.16015625,220.706,72
1783495003.9247947,91,75,7952.16015625,218.127,72
1783495005.9464679,92,75,10222.16015625,220.93,71
1783495007.9630804,83,65,10222.16015625,217.635,74
1783495009.974726,94,79,10222.16015625,220.601,73
1783495011.977099,80,64,10222.16015625,216.062,70
1783495013.9910982,90,74,10222.16015625,218.951,73
1783495015.9925313,77,63,10222.16015625,216.396,72
1783495018.0062013,92,77,10222.16015625,220.19,72
1783495020.017582,89,72,10222.16015625,217.242,73
1783495022.0257149,93,76,10222.16015625,222.155,73
1783495024.0409617,96,80,10222.16015625,220.123,73
1783495026.0429509,79,65,10222.16015625,218.219,73
1783495028.047115,92,77,10222.16015625,221.018,72
1783495030.0585656,91,74,10222.16015625,216.879,72
1783495032.0593207,92,73,10222.16015625,220.793,72
1783495034.066601,81,63,10222.16015625,216.503,72
1783495036.074474,90,74,10222.16015625,219.79,74
1783495038.0767288,77,63,10222.16015625,216.657,72
1783495040.0921116,91,74,10222.16015625,220.059,73
1783495042.093565,80,64,10224.16015625,215.733,73
1783495044.0942068,90,74,10224.16015625,219.91,73
1783495046.1086528,83,64,10224.16015625,218.456,73
1783495048.109084,90,75,10224.16015625,220.262,72
1783495050.1117606,90,75,10224.16015625,218.213,72
1783495052.1441088,92,74,10224.16015625,222.153,73
1783495054.1658564,80,59,10224.16015625,216.965,74
1783495056.1756463,94,75,10224.16015625,217.758,72
1783495058.1764753,83,63,10224.16015625,218.717,74
1783495060.1774006,98,80,10224.16015625,217.944,73
1783495062.192364,85,67,10224.16015625,218.99,73
1783495064.1924531,90,72,10224.16015625,214.956,72
1783495066.2031841,92,73,10224.16015625,221.282,72
1783495068.2084126,91,78,10224.16015625,215.156,71
1783495070.2089195,88,70,10224.16015625,220.48,73
1783495072.2227457,80,64,10224.16015625,216.699,72
1783495074.2471392,92,78,10224.16015625,219.189,73
1783495076.2568333,84,63,10224.16015625,211.298,74
1783495078.2578878,98,79,10224.16015625,218.465,72
1783495080.2809536,82,62,10224.16015625,217.504,70
1783495082.2929263,97,77,10224.16015625,220.215,73
1783495084.3079603,82,64,10224.16015625,217.001,71
1783495086.3099763,94,77,10224.16015625,220.284,73
1783495088.3237932,83,62,10224.16015625,215.936,72
1783495090.3238833,98,79,10224.16015625,220.014,72
1783495092.325744,82,62,10224.16015625,216.844,73
1783495094.3399656,91,74,10224.16015625,217.617,73
1783495096.343915,82,61,10224.16015625,217.712,72
1783495098.359443,98,78,10224.16015625,217.941,73
1783495100.3742435,82,65,10224.16015625,218.548,73
1783495102.382519,92,80,10224.16015625,218.139,74
1783495104.3960488,77,62,10224.16015625,216.126,73
1783495106.4081595,8,7,2306.16015625,206.014,67
1783495108.410746,80,57,4624.16015625,199.46,71
1783495110.4277847,81,66,5962.16015625,209.231,71
1783495112.4425688,81,70,7218.16015625,211.665,72
1783495114.4426692,81,71,7218.16015625,218.71,74
1783495116.443563,86,72,7218.16015625,215.765,74
1783495118.443996,80,69,7218.16015625,219.612,71
1783495120.4620874,78,70,11024.16015625,207.78,72
1783495122.4762244,84,65,8574.16015625,209.978,72
1783495124.4778056,96,77,8574.16015625,217.618,71
1783495126.4931881,82,61,8574.16015625,217.449,73
1783495128.493839,90,72,8574.16015625,216.743,73
1783495130.5075428,91,72,8574.16015625,220.643,71
1783495132.5112438,91,74,8574.16015625,216.902,73
1783495134.5266106,92,72,8574.16015625,221.186,71
1783495136.5268507,92,74,8574.16015625,217.773,73
1783495138.5279076,91,71,8574.16015625,221.083,73
1783495140.5412166,91,72,8574.16015625,216.96,73
1783495142.541438,82,63,8574.16015625,218.444,73
1783495144.555768,95,76,8574.16015625,217.586,71
1783495146.5612166,84,64,8574.16015625,218.115,73
1783495148.5703247,94,76,8574.16015625,217.045,71
1783495150.5960076,84,63,8574.16015625,219.02,72
1783495152.6253734,92,76,8574.16015625,213.663,73
1783495154.6261563,92,73,8574.16015625,221.054,73
1783495156.626774,92,73,8574.16015625,218.314,73
1783495158.6415646,82,61,8574.16015625,218.989,73
1783495160.6436305,96,77,8574.16015625,218.233,72
1783495162.6440837,82,64,8574.16015625,217.048,72
1783495164.6444378,92,76,8574.16015625,220.887,73
1783495166.6453526,75,60,8574.16015625,216.139,73
1783495168.6593988,93,78,8574.16015625,220.972,72
1783495170.6735337,82,61,8574.16015625,218.553,73
1783495172.6762476,94,74,8574.16015625,219.104,72
1783495174.677559,82,62,8574.16015625,218.077,72
1783495176.6909454,98,78,8574.16015625,221.752,72
1783495178.6925,82,62,8574.16015625,218.69,73
1783495180.706678,95,78,8574.16015625,220.624,73
1783495182.7105832,80,64,8574.16015625,217.65,73
1783495184.726379,92,79,8574.16015625,220.065,74
1783495186.7419872,86,68,8574.16015625,218.008,74
1783495188.7575595,91,71,8574.16015625,222.856,73
1783495190.757889,92,74,8574.16015625,219.197,73
1783495192.76057,90,75,10294.16015625,215.137,72
1783495194.7608392,78,62,10294.16015625,217.329,73
1783495196.7747772,90,77,10294.16015625,219.584,73
1783495198.7755065,77,64,10294.16015625,216.343,73
1783495200.7909763,91,74,10294.16015625,219.635,73
1783495202.7923553,76,63,10294.16015625,217.854,74
1783495204.8018491,93,75,10294.16015625,223.075,70
1783495206.8108556,94,78,10294.16015625,222.804,72
1783495208.8245015,84,63,10294.16015625,220.009,72
1783495210.8261585,97,80,10294.16015625,222.737,73
1783495212.8264241,80,61,10294.16015625,216.096,71
1783495214.841561,89,70,10294.16015625,220.56,73
1783495216.8557978,92,74,10294.16015625,217.652,72
1783495218.879553,89,71,10294.16015625,220.791,73
1783495220.8930345,93,75,10294.16015625,217.955,72
1783495222.8932471,83,63,10294.16015625,220.293,74
1783495224.8935082,98,78,10294.16015625,219.931,74
1783495226.9091067,82,61,10294.16015625,216.966,73
1783495228.9098046,94,74,10294.16015625,216.768,73
1783495230.9253366,81,63,10294.16015625,218.322,74
1783495232.9399283,98,78,10294.16015625,220.386,74
1783495234.940489,81,62,10294.16015625,218.696,70
1783495236.958002,93,77,10294.16015625,220.301,74
1783495238.966675,44,30,2114.16015625,211.033,71
1783495240.9751003,80,57,4564.16015625,199.227,72
1783495242.9757864,80,64,5902.16015625,205.699,74
1783495244.975912,93,84,7158.16015625,214.466,72
1783495246.9772346,83,68,7158.16015625,219.727,71
1783495248.9937153,82,70,7158.16015625,221.417,71
1783495250.994049,82,70,7158.16015625,219.727,72
1783495253.013081,79,69,10964.16015625,207.385,70
1783495255.022174,91,78,7744.16015625,218.322,72
1783495257.0245605,78,63,8288.16015625,215.801,72
1783495259.0262322,92,73,8844.16015625,217.441,73
1783495261.0287805,76,59,8844.16015625,216.333,72
1783495263.0599914,92,77,8844.16015625,221.445,72
1783495265.0756834,89,74,8844.16015625,217.35,72
1783495267.0758862,92,76,8844.16015625,222.044,72
1783495269.07695,92,72,9402.16015625,217.253,71
1783495271.0939507,95,78,10928.16015625,216.858,72
1783495273.0949059,81,65,10928.16015625,217.512,70
1783495275.109574,92,79,10928.16015625,220.191,73
1783495277.110524,79,64,10928.16015625,217.471,71
1783495279.1118145,98,78,11908.16015625,221.817,73
1783495281.1251922,83,63,11908.16015625,218.85,72
1783495283.126563,91,75,11908.16015625,219.865,73
1783495285.1410193,82,63,11908.16015625,217.879,70
1783495287.1438828,91,75,11908.16015625,220.783,74
1783495289.1440594,75,61,11908.16015625,217.642,72
1783495291.1592007,92,79,11908.16015625,219.48,73
1783495293.1597667,92,78,11908.16015625,219.363,73
1783495295.1600013,92,77,11908.16015625,220.579,73
1783495297.1616454,91,77,11908.16015625,218.051,72
1783495299.178926,92,76,11908.16015625,217.701,73
1783495301.1929162,81,61,11908.16015625,220.297,73
1783495303.1987078,92,74,11908.16015625,217.812,71
1783495305.210163,91,73,11908.16015625,222.726,73
1783495307.2244165,92,76,11908.16015625,217.266,72
1783495309.2257197,90,72,11908.16015625,219.108,73
1783495311.226478,92,74,11908.16015625,217.165,71
1783495313.2434309,87,68,11908.16015625,220.429,73
1783495315.2435005,91,76,11908.16015625,217.605,73
1783495317.258493,88,69,11908.16015625,220.247,72
1783495319.2733963,91,77,11908.16015625,218.243,73
1783495321.2754567,90,75,11908.16015625,220.465,74
1783495323.2760453,75,61,11908.16015625,216.606,73
1783495325.2941294,92,77,11908.16015625,220.217,74
1783495327.3090997,80,65,11908.16015625,217.174,71
1783495329.310511,92,76,11908.16015625,220.355,73
1783495331.3262756,81,63,11908.16015625,218.051,73
1783495333.3415751,91,77,11908.16015625,218.631,74
1783495335.3572624,76,61,11908.16015625,216.679,73
1783495337.3771808,92,77,11908.16015625,219.662,74
1783495339.393859,75,61,11908.16015625,216.155,73
1783495341.4091237,92,77,11908.16015625,219.839,73
1783495343.409702,79,65,11908.16015625,218.89,73
1783495345.433506,98,79,12892.16015625,220.397,73
1783495347.4438784,82,61,12892.16015625,216.998,73
1783495349.459209,98,80,12892.16015625,218.165,72
1783495351.4597304,81,62,12892.16015625,216.828,71
1783495353.472804,98,78,12892.16015625,221.212,73
1783495355.4756234,83,65,12892.16015625,218.6,72
1783495357.4761844,94,79,12892.16015625,220.146,73
1783495359.4772637,81,61,12892.16015625,216.41,72
1783495361.491859,95,78,12892.16015625,219.909,73
1783495363.493401,82,64,12892.16015625,217.682,72
1783495365.5075893,96,79,12892.16015625,220.762,73
1783495367.5077162,81,64,12892.16015625,218.136,73
1783495369.5221233,91,76,12892.16015625,219.563,74
1783495371.5973742,77,62,12892.16015625,216.311,73
1783495373.6104827,80,59,4612.16015625,193.241,70
1783495375.6256979,81,60,5950.16015625,209.323,71
1783495377.6276007,82,67,7206.16015625,212.645,69
1783495379.6424398,81,69,7206.16015625,217.943,74
1783495381.6428602,83,69,7206.16015625,217.039,73
1783495383.6572444,83,69,7206.16015625,218.035,70
1783495385.6599288,80,66,11012.16015625,219.038,73
1783495387.6604638,93,74,8230.16015625,150.785,73
1783495389.677634,92,74,8730.16015625,218.866,72
1783495391.693894,83,63,8730.16015625,218.55,70
1783495393.708669,98,80,9246.16015625,220.777,72
1783495395.709402,83,64,9246.16015625,217.142,70
1783495397.7102442,91,75,10384.16015625,216.691,73
1783495399.7104309,85,67,10384.16015625,219.461,73
1783495401.7272093,91,73,11070.16015625,217.396,73
1783495403.7422144,83,64,11070.16015625,219.701,73
1783495405.743622,95,75,11070.16015625,218.454,71
1783495407.778316,82,62,11070.16015625,216.045,71
1783495409.7928107,94,74,11070.16015625,217.321,71
1783495411.7939544,83,62,11070.16015625,216.477,72
1783495413.808977,96,76,11070.16015625,218.389,71
1783495415.8099277,82,62,11070.16015625,217.816,73
1783495417.8313446,91,74,11996.16015625,214.816,73
1783495419.8402514,83,62,11996.16015625,218.251,72
1783495421.8428092,91,73,11996.16015625,217.801,73
1783495423.843324,84,65,11996.16015625,219.192,73
1783495425.8579538,93,76,11996.16015625,215.616,72
1783495427.8596084,87,69,11996.16015625,219.073,73
1783495429.876989,95,80,11996.16015625,218.061,73
1783495431.892669,91,74,11996.16015625,218.792,70
1783495433.9098494,86,68,11996.16015625,216.983,73
1783495435.9240255,91,75,11996.16015625,220.341,71
1783495437.925469,91,76,11996.16015625,217.593,73
1783495439.9409828,91,75,11996.16015625,220.325,71
1783495441.9433715,84,68,11996.16015625,217.71,73
1783495443.95836,88,72,11996.16015625,219.805,72
1783495445.9735441,87,70,11996.16015625,217.51,73
1783495447.9877408,90,74,11996.16015625,219.54,74
1783495450.0059571,78,64,11996.16015625,217.371,74
1783495452.0079708,97,80,13056.16015625,217.383,73
1783495454.0175984,80,65,13056.16015625,218.055,73
1783495456.0265887,91,76,13056.16015625,218.859,73
1783495458.041866,93,78,13056.16015625,220.84,73
1783495460.0421038,90,78,13056.16015625,215.965,74
1783495462.0422325,94,78,13056.16015625,216.751,73
1783495464.0586007,83,62,13056.16015625,218.413,74
1783495466.0604422,98,79,13056.16015625,219.881,74
1783495468.0752015,83,64,13056.16015625,217.73,74
1783495470.0895102,95,79,13056.16015625,222.136,73
1783495472.0910404,81,62,13056.16015625,216.64,70
1783495474.0937843,98,78,13056.16015625,220.416,74
1783495476.1085262,82,62,13056.16015625,218.914,72
1783495478.109653,95,79,13056.16015625,220.899,73
1783495480.1104982,81,62,13056.16015625,217.767,70
1783495482.112125,96,80,13056.16015625,221.673,73
1783495484.12392,83,63,13056.16015625,217.011,73
1783495486.1244493,98,77,13056.16015625,220.984,74
1783495488.1280682,81,61,13056.16015625,217.673,72
1783495490.1439407,91,74,13056.16015625,219.988,74
1783495492.1439672,90,75,13056.16015625,219.176,74
1783495494.1575668,93,78,13056.16015625,218.365,72
1783495496.1599708,90,75,13056.16015625,220.327,72
1783495498.1751924,74,59,13056.16015625,217.08,72
1783495500.176736,91,75,13056.16015625,219.446,73
1783495502.177028,83,62,13056.16015625,214.687,73
1783495504.1918948,80,62,13056.16015625,217.638,70
1783495506.1935494,79,57,3752.16015625,192.724,73
1783495508.1937,80,64,4964.16015625,210.497,72
1783495510.208541,81,66,6410.16015625,212.153,72
1783495512.210196,80,67,7134.16015625,218.57,70
1783495514.225006,81,70,7134.16015625,217.155,73
1783495516.227332,96,87,7134.16015625,218.305,73
1783495518.2438178,83,70,7134.16015625,220.683,74
1783495520.2581005,92,70,8536.16015625,130.87,69
1783495522.258192,90,73,9292.16015625,218.893,73
1783495524.275567,78,65,9292.16015625,215.944,72
1783495526.2918622,92,75,9292.16015625,219.33,73
1783495528.2933438,79,62,9292.16015625,216.844,72
1783495530.2956145,97,81,10348.16015625,219.513,73
1783495532.3097777,77,64,10348.16015625,216.551,72
1783495534.323202,96,79,10348.16015625,218.875,73
1783495536.3270066,81,63,10348.16015625,215.032,73
1783495538.3278155,91,76,10348.16015625,219.308,74
1783495540.3425078,77,61,10348.16015625,216.871,71
1783495542.3433244,90,74,10350.16015625,218.678,73
1783495544.3579273,81,65,10350.16015625,216.863,72
1783495546.358708,89,76,10350.16015625,217.968,73
1783495548.3594897,80,63,10350.16015625,215.759,70
1783495550.3765142,98,78,10350.16015625,219.723,73
1783495552.3918855,83,64,10350.16015625,218.069,72
1783495554.392177,96,80,10350.16015625,220.185,73
1783495556.4072952,82,61,10350.16015625,217.557,72
1783495558.4089746,91,78,10350.16015625,220.248,73
1783495560.4105783,78,63,10350.16015625,216.135,72
1783495562.4203598,91,74,10350.16015625,218.128,73
1783495564.428735,78,63,10350.16015625,216.236,73
1783495566.4438255,92,77,10350.16015625,220.685,73
1783495568.4455771,88,73,10350.16015625,217.053,73
1783495570.4591577,91,76,10350.16015625,220.195,73
1783495572.461404,80,66,10350.16015625,218.855,73
1783495574.4735093,89,72,10350.16015625,218.689,73
1783495576.4766219,80,65,10350.16015625,216.586,72
1783495578.4918911,93,78,10350.16015625,219.985,72
1783495580.4919267,90,74,10350.16015625,217.673,73
1783495582.5064492,92,77,10350.16015625,221.081,72
1783495584.5073495,92,78,10350.16015625,219.12,74
1783495586.5181253,93,76,10350.16015625,223.954,73
1783495588.5245748,98,78,10350.16015625,221.615,73
1783495590.524987,77,62,10350.16015625,218.158,73
1783495592.538059,89,74,10350.16015625,218.024,74
1783495594.5512726,83,65,10350.16015625,216.888,73
1783495596.5598052,93,77,10350.16015625,220.682,71
1783495598.561503,76,59,11446.16015625,216.529,74
1783495600.5769956,92,74,11446.16015625,220.226,70
1783495602.5921602,93,75,11446.16015625,217.167,73
1783495604.593285,90,72,11446.16015625,220.067,73
1783495606.5936525,89,72,11446.16015625,216.659,73
1783495608.6081445,85,66,11446.16015625,220.229,73
1783495610.6318269,94,76,11446.16015625,218.838,71
1783495612.644607,82,62,11446.16015625,217.387,71
1783495614.6609108,96,79,11446.16015625,222.226,73
1783495616.6628513,80,64,11446.16015625,216.09,73
1783495618.6756814,92,75,11446.16015625,218.129,73
1783495620.6766148,80,65,11446.16015625,216.82,73
1783495622.6919668,93,76,11446.16015625,219.89,73
1783495624.6920195,74,59,11446.16015625,216.034,74
1783495626.693714,91,76,11446.16015625,219.239,74
1783495628.70954,84,65,11446.16015625,220.786,73
1783495630.724443,92,74,11446.16015625,217.29,74
1783495632.7256873,92,75,11446.16015625,220.156,70
1783495634.7411916,93,76,11446.16015625,218.302,74
1783495636.7436368,92,73,11446.16015625,220.994,72
1783495638.7557228,77,59,3604.16015625,186.96,73
1783495640.7563925,79,64,4732.16015625,210.222,70
1783495642.7594538,82,67,6602.16015625,211.403,69
1783495644.7606094,83,70,7326.16015625,218.712,69
1783495646.7749991,82,71,7326.16015625,219.895,72
1783495648.775119,80,66,7326.16015625,217.936,74
1783495650.7778738,95,85,7326.16015625,218.917,74
1783495652.791472,80,64,7512.16015625,128.132,71
1783495654.7929883,96,79,8920.16015625,217.486,73
1783495656.8073022,82,62,8920.16015625,217.412,73
1783495658.807376,93,77,9568.16015625,218.582,73
1783495660.810597,80,65,9568.16015625,217.464,72
1783495662.8256817,91,77,9568.16015625,217.536,74
1783495664.8270254,82,62,10482.16015625,218.106,72
1783495666.8276029,96,80,10482.16015625,219.116,73
1783495668.8417478,83,65,10482.16015625,216.035,70
1783495670.8427,96,79,10482.16015625,220.394,73
1783495672.8593261,81,63,10482.16015625,216.892,73
1783495674.8735442,93,77,10482.16015625,218.835,73
1783495676.8992243,81,67,10482.16015625,216.808,72
1783495678.9091487,91,74,10482.16015625,219.672,73
1783495680.9101005,76,60,10482.16015625,216.513,73
1783495682.9265356,90,74,10482.16015625,218.495,73
1783495684.9278708,76,63,10482.16015625,215.508,74
1783495686.9413164,90,75,10482.16015625,219.707,72
1783495688.9418225,81,62,10482.16015625,216.489,73
1783495690.9432042,92,75,10482.16015625,219.995,70
1783495692.9557106,89,72,10482.16015625,216.811,73
1783495694.9714198,92,74,10482.16015625,220.429,70
1783495696.9798148,91,73,10482.16015625,217.228,73
1783495698.9925709,92,76,10482.16015625,221.555,73
1783495700.993788,93,76,10482.16015625,217.837,73
1783495703.0082443,94,78,10482.16015625,221.651,73
1783495705.009058,93,76,10482.16015625,219.979,73
1783495707.0249772,90,72,10482.16015625,216.591,72
1783495709.025882,91,72,10482.16015625,219.693,74
1783495711.027581,84,67,10482.16015625,217.463,73
1783495713.0427876,87,72,10482.16015625,218.509,73
1783495715.0433593,77,62,10482.16015625,217.184,73
1783495717.0584435,91,75,10482.16015625,221.373,72
1783495719.0608768,92,76,10482.16015625,220.322,72
1783495721.075663,83,62,10482.16015625,221.923,73
1783495723.0911694,98,79,10482.16015625,219.01,73
1783495725.092902,81,62,10482.16015625,215.853,74
1783495727.0941267,98,79,10482.16015625,218.825,73
1783495729.1091487,83,62,10482.16015625,218.65,74
1783495731.11045,96,77,10482.16015625,217.765,73
1783495733.1246495,92,72,11412.16015625,218.071,73
1783495735.1271937,92,73,11412.16015625,218.185,71
1783495737.142539,92,74,11412.16015625,220.414,73
1783495739.1429503,91,74,11412.16015625,216.943,72
1783495741.144332,84,63,11412.16015625,219.916,73
1783495743.1601117,92,76,11412.16015625,216.057,71
1783495745.1605577,91,72,11412.16015625,220.938,72
1783495747.1608343,92,76,11412.16015625,219.569,73
