ts,cpu_pct,ram_used_GB,ram_pct
1783482257.448721,29.1,60.71900177001953,47.5
1783482259.455414,31.6,60.29975509643555,47.2
1783482261.4603343,41.6,60.594478607177734,47.4
1783482263.4686399,43.6,60.89853286743164,47.7
1783482265.4752467,42.6,60.946617126464844,47.7
1783482267.4841235,30.4,60.87703323364258,47.6
1783482269.49,44.2,60.72970962524414,47.5
1783482271.4985135,18.7,60.638946533203125,47.5
1783482273.510496,35.1,60.569236755371094,47.4
1783482275.7034793,43.8,60.9525032043457,47.7
1783482277.7103643,43.4,60.94574737548828,47.7
1783482279.7173107,35.1,60.89628982543945,47.7
1783482281.7265625,42.0,60.88739013671875,47.7
1783482283.7352452,38.4,60.69697952270508,47.5
1783482285.7452025,22.6,60.33831787109375,47.2
1783482287.945153,42.5,60.31864547729492,47.2
1783482289.954859,43.2,61.05706787109375,47.8
1783482291.9638934,46.3,60.97066116333008,47.7
1783482293.9704092,37.7,60.91982650756836,47.7
1783482295.9861364,37.6,60.71188735961914,47.5
1783482297.99293,29.0,60.77238082885742,47.6
1783482300.0085678,43.1,60.66709518432617,47.5
1783482302.220402,32.4,60.60773849487305,47.4
1783482304.2379513,41.5,60.628990173339844,47.5
1783482306.2459269,45.1,60.537757873535156,47.4
1783482308.2552521,41.6,61.300018310546875,48.0
1783482310.2768533,45.5,61.265625,48.0
1783482312.2863283,33.0,61.293983459472656,48.0
1783482314.308521,45.4,60.7320671081543,47.5
1783482316.3158674,30.7,60.768802642822266,47.6
1783482318.3242314,29.5,60.715450286865234,47.5
1783482320.3320048,38.8,60.627986907958984,47.5
1783482322.342857,44.3,61.323604583740234,48.0
1783482324.3489878,43.5,60.916481018066406,47.7
1783482326.3583565,32.6,60.934654235839844,47.7
1783482328.427225,42.6,60.76340866088867,47.6
1783482330.4406347,18.2,60.651588439941406,47.5
1783482332.464395,41.1,60.39680099487305,47.3
1783482334.4839094,46.4,60.824119567871094,47.6
1783482336.4876785,37.6,61.12398147583008,47.8
1783482338.495437,39.9,61.1414794921875,47.9
1783482340.498496,41.5,60.59942626953125,47.4
1783482342.5072196,35.9,60.73359298706055,47.5
1783482344.5206866,20.2,60.54872512817383,47.4
1783482346.540965,43.2,60.80528259277344,47.6
1783482348.5556781,42.6,61.07740783691406,47.8
1783482350.5624382,45.6,61.07901382446289,47.8
1783482352.5685093,30.3,61.144813537597656,47.9
1783482354.5794904,44.7,61.14247131347656,47.9
1783482356.5881488,28.6,60.9160041809082,47.7
1783482358.594061,36.0,60.35127258300781,47.2
1783482360.6158528,37.0,60.71721649169922,47.5
1783482362.6344998,44.2,60.88604736328125,47.7
1783482364.6376863,42.8,60.91376495361328,47.7
1783482366.6457987,30.5,60.94365692138672,47.7
1783482368.6502454,52.5,60.780845642089844,47.6
1783482370.6581316,21.0,60.568878173828125,47.4
1783482372.6686623,39.0,60.55503463745117,47.4
1783482374.6789813,49.9,61.32634735107422,48.0
1783482376.690043,37.5,61.708919525146484,48.3
1783482378.6983485,39.4,61.163516998291016,47.9
1783482380.7108822,48.8,60.9259147644043,47.7
1783482382.7220008,34.4,60.7331428527832,47.5
1783482384.730387,29.2,60.64530944824219,47.5
1783482386.832608,32.5,60.671932220458984,47.5
1783482388.856837,43.1,61.18939208984375,47.9
1783482390.8767116,45.2,60.97075653076172,47.7
1783482392.8999727,29.4,60.77912521362305,47.6
1783482394.9220984,46.6,60.57689666748047,47.4
1783482396.9278684,26.3,60.55270004272461,47.4
1783482398.934193,37.6,60.53190612792969,47.4
1783482401.0639057,45.9,60.83908462524414,47.6
1783482403.0974479,34.9,61.01850891113281,47.8
1783482405.1096694,41.8,60.76812744140625,47.6
1783482407.11636,34.7,60.80780792236328,47.6
1783482409.1233099,43.9,60.717994689941406,47.5
1783482411.1346123,18.7,60.59811019897461,47.4
1783482413.1507106,46.2,60.373291015625,47.3
1783482415.1673157,40.1,60.78822326660156,47.6
1783482417.1792722,42.0,60.709476470947266,47.5
1783482419.1883543,37.5,60.6817626953125,47.5
1783482421.1986835,40.3,60.588871002197266,47.4
1783482423.2051945,39.1,60.685977935791016,47.5
1783482425.2110271,23.9,60.542877197265625,47.4
1783482427.2726545,43.3,60.66164016723633,47.5
1783482429.284514,41.0,61.351314544677734,48.0
1783482431.2924342,44.7,61.28596115112305,48.0
1783482433.2999175,33.3,61.323326110839844,48.0
1783482435.3063452,57.3,60.62832260131836,47.5
1783482437.3272543,21.4,60.63777160644531,47.5
1783482439.336001,36.5,60.5594367980957,47.4
1783482441.3431556,40.5,60.717987060546875,47.5
1783482443.353313,44.7,60.71493911743164,47.5
1783482445.360093,37.8,60.808067321777344,47.6
1783482447.3684402,35.0,60.62982177734375,47.5
1783482449.3754263,49.2,60.60125732421875,47.4
1783482451.3772845,23.5,60.493160247802734,47.3
1783482453.4070141,32.4,60.360408782958984,47.2
1783482455.467583,48.1,60.96692657470703,47.7
1783482457.4920118,36.1,60.807952880859375,47.6
1783482459.4985614,34.1,60.817195892333984,47.6
1783482461.5056849,43.4,60.78958511352539,47.6
1783482463.5138724,26.6,60.78015899658203,47.6
1783482465.5174522,31.4,60.45161819458008,47.3
1783482467.5271697,42.8,60.60844421386719,47.4
1783482469.5374916,43.8,60.94525909423828,47.7
1783482471.543794,42.9,60.87207794189453,47.6
1783482473.5520937,30.4,60.8971061706543,47.7
1783482475.5577579,44.4,60.74268341064453,47.5
1783482477.5631986,22.7,60.640567779541016,47.5
1783482479.5749178,36.8,60.439453125,47.3
1783482481.6243377,43.5,60.6613883972168,47.5
1783482483.6884463,43.1,60.98836135864258,47.7
1783482485.6973524,31.4,60.9830207824707,47.7
1783482487.7061412,46.5,60.86799240112305,47.6
1783482489.7267249,40.9,60.67593765258789,47.5
1783482491.750768,27.7,60.58870315551758,47.4
1783482494.1828403,38.5,60.557979583740234,47.4
1783482496.555896,41.5,60.54338073730469,47.4
1783482498.571071,42.9,60.57654571533203,47.4
1783482500.590354,38.6,60.86044692993164,47.6
1783482502.6130364,41.9,61.54294967651367,48.2
1783482504.6222258,34.8,61.15433883666992,47.9
1783482506.6303797,43.8,60.916847229003906,47.7
1783482508.6381836,35.2,60.77503204345703,47.6
1783482510.648681,21.4,60.66875076293945,47.5
1783482512.84529,41.8,60.64085388183594,47.5
1783482514.9498122,43.9,61.149169921875,47.9
1783482516.9738493,44.2,61.08928298950195,47.8
1783482518.9816597,27.2,61.0900993347168,47.8
1783482520.9876933,44.2,60.701751708984375,47.5
1783482523.000585,24.4,60.872249603271484,47.6
1783482525.0129087,33.4,60.475887298583984,47.3
1783482527.0881445,41.0,60.88249588012695,47.7
1783482529.1872857,44.4,61.216026306152344,47.9
1783482531.1980858,40.3,61.14586639404297,47.9
1783482533.2016788,34.0,60.917903900146484,47.7
1783482535.207419,44.3,60.691490173339844,47.5
1783482537.2157328,19.3,60.60692596435547,47.4
1783482539.2282882,40.1,60.556243896484375,47.4
1783482541.2527757,40.4,61.14337921142578,47.9
1783482543.2720394,44.5,60.96452331542969,47.7
1783482545.292659,30.8,60.96149826049805,47.7
1783482547.3025162,44.1,60.75893783569336,47.6
1783482549.3119996,37.8,60.76483917236328,47.6
1783482551.3251374,24.2,60.51631164550781,47.4
1783482553.4615743,45.1,60.43611145019531,47.3
1783482555.5973482,38.6,61.515132904052734,48.1
1783482557.6205273,45.0,61.14850616455078,47.9
1783482559.627116,32.6,61.07624816894531,47.8
1783482561.6386673,45.7,60.64210510253906,47.5
1783482563.644997,27.9,60.67921447753906,47.5
1783482565.653152,28.9,60.55818176269531,47.4
1783482567.6864803,44.8,60.98920822143555,47.7
1783482569.7030523,43.5,61.5326042175293,48.2
1783482571.7179344,42.3,61.28643035888672,48.0
1783482573.726595,28.5,61.3431510925293,48.0
1783482575.738909,44.1,60.81686782836914,47.6
1783482577.7475483,24.7,60.68202209472656,47.5
1783482579.7548447,39.5,60.470638275146484,47.3
1783482581.7608435,45.9,61.13328552246094,47.9
1783482583.7722309,34.9,61.553836822509766,48.2
1783482585.7830703,39.6,61.14253234863281,47.9
1783482587.7908874,36.0,60.72321319580078,47.5
1783482589.8024893,48.4,60.5219841003418,47.4
1783482591.8163881,19.9,60.38617706298828,47.3
1783482593.8265157,34.3,60.409725189208984,47.3
1783482595.8351543,53.7,60.79264450073242,47.6
1783482597.839932,36.0,60.82321548461914,47.6
1783482599.851867,36.6,60.861061096191406,47.6
1783482601.8594658,41.5,60.635623931884766,47.5
1783482603.8698378,37.9,60.639259338378906,47.5
1783482605.883083,19.9,60.43833541870117,47.3
1783482608.0180674,44.8,60.32984924316406,47.2
1783482610.0297694,43.2,61.13241195678711,47.8
1783482612.0703182,42.5,60.95808792114258,47.7
1783482614.0844414,35.1,60.871673583984375,47.6
1783482616.0947645,58.6,60.610660552978516,47.4
1783482618.10599,23.3,60.695594787597656,47.5
1783482620.118132,36.7,60.5980110168457,47.4
1783482622.1370485,35.1,60.74346160888672,47.5
1783482624.1489396,45.2,61.11564636230469,47.8
1783482626.1562097,40.3,60.92763137817383,47.7
1783482628.1695187,35.4,60.9738655090332,47.7
1783482630.1881542,53.1,60.65842056274414,47.5
1783482632.199977,14.5,60.575950622558594,47.4
1783482634.2059524,52.0,60.42217254638672,47.3
1783482636.225303,48.2,60.62961196899414,47.5
1783482638.2318516,34.8,60.825477600097656,47.6
1783482640.2415404,36.9,60.87458801269531,47.6
1783482642.2463086,36.8,60.81220245361328,47.6
1783482644.2530973,47.7,60.66055679321289,47.5
1783482646.2668707,17.8,60.58456039428711,47.4
1783482648.2837195,45.2,60.55181121826172,47.4
1783482650.4720962,54.0,60.564029693603516,47.4
1783482652.4884005,38.3,60.56674575805664,47.4
1783482654.724277,46.9,60.564674377441406,47.4
1783482656.7537172,53.8,60.51805114746094,47.4
1783482658.947196,35.6,60.54808807373047,47.4
1783482660.9758053,43.3,60.73972702026367,47.5
1783482662.9888415,41.4,60.914180755615234,47.7
1783482664.9944544,33.8,60.918434143066406,47.7
1783482667.0039475,42.3,60.6553955078125,47.5
1783482669.0131342,43.6,60.67536926269531,47.5
1783482671.0221243,20.5,60.59211349487305,47.4
1783482673.040799,36.7,60.449737548828125,47.3
1783482675.0800536,41.0,61.18885803222656,47.9
1783482677.0893195,45.9,61.164649963378906,47.9
1783482679.0988972,29.2,60.75168991088867,47.5
1783482681.1128192,45.7,60.561092376708984,47.4
1783482683.1332543,26.3,60.54568099975586,47.4
1783482685.1442988,33.0,60.40991973876953,47.3
1783482687.2989032,37.0,60.744224548339844,47.5
1783482689.315249,45.1,60.82854461669922,47.6
1783482691.3218057,43.8,61.0550422668457,47.8
1783482693.331078,29.1,60.9979362487793,47.7
1783482695.3517046,50.1,60.65138626098633,47.5
1783482697.3630652,19.5,60.63755798339844,47.5
1783482699.400065,36.1,60.63051223754883,47.5
1783482701.7199533,36.9,60.64434814453125,47.5
1783482704.0038161,43.8,60.61528015136719,47.4
1783482706.033817,44.9,60.61575698852539,47.4
1783482708.0440788,41.6,60.623775482177734,47.4
1783482710.0704238,45.8,61.04554748535156,47.8
1783482712.0900683,44.2,61.27781677246094,48.0
1783482714.102296,39.8,61.162879943847656,47.9
1783482716.1059315,33.4,61.15377426147461,47.9
1783482718.111683,40.9,60.82497024536133,47.6
1783482720.122204,34.2,60.83148193359375,47.6
1783482722.1294606,23.6,60.440940856933594,47.3
1783482724.1476586,50.5,60.70850372314453,47.5
1783482726.161574,35.2,61.07905578613281,47.8
1783482728.1706204,46.5,60.97853088378906,47.7
1783482730.1806393,42.3,60.98243713378906,47.7
1783482732.2048562,43.5,60.793556213378906,47.6
1783482734.2136967,25.3,60.777870178222656,47.6
1783482736.2218957,25.5,60.396427154541016,47.3
1783482738.2975976,44.4,60.40003204345703,47.3
1783482740.305668,41.1,61.118019104003906,47.8
1783482742.3095849,44.2,61.02921676635742,47.8
1783482744.3217854,29.2,61.03949737548828,47.8
1783482746.3288913,44.4,60.90812683105469,47.7
1783482748.3400707,32.1,60.78274917602539,47.6
1783482750.3462539,31.3,60.570430755615234,47.4
1783482752.3539464,35.5,61.07990646362305,47.8
1783482754.3827236,43.8,61.39677047729492,48.1
1783482756.3841205,45.2,61.11151123046875,47.8
1783482758.3892236,29.1,61.113929748535156,47.8
1783482760.3949015,47.0,60.90717697143555,47.7
1783482762.409292,21.1,60.87438201904297,47.6
1783482764.4165757,36.8,60.47142028808594,47.3
1783482766.4249172,38.7,60.825035095214844,47.6
1783482768.452912,41.4,61.003570556640625,47.7
1783482770.4643648,43.0,60.9993896484375,47.7
1783482772.4769967,30.6,61.046260833740234,47.8
1783482774.501358,51.0,60.619728088378906,47.4
1783482776.5127733,16.1,60.5711555480957,47.4
1783482778.522762,37.3,60.418582916259766,47.3
1783482780.531114,41.9,60.87330627441406,47.6
1783482782.5553615,42.0,61.11415481567383,47.8
1783482784.56163,41.0,61.09233093261719,47.8
1783482786.5659118,33.5,60.75461959838867,47.6
1783482788.5707533,46.2,60.65077590942383,47.5
1783482790.5830824,25.0,60.516151428222656,47.4
1783482792.594208,29.3,60.54887771606445,47.4
1783482794.5993483,47.8,60.52367401123047,47.4
1783482796.6018624,41.2,61.002445220947266,47.7
1783482798.6080372,36.4,60.927310943603516,47.7
1783482800.614098,38.2,60.68754196166992,47.5
1783482802.6206472,39.7,60.674930572509766,47.5
1783482804.6322591,21.4,60.59423065185547,47.4
1783482806.6452112,39.9,60.445796966552734,47.3
1783482808.6561775,42.7,60.976600646972656,47.7
1783482810.705856,40.8,61.19906997680664,47.9
1783482812.724498,32.6,61.03546142578125,47.8
1783482814.7370954,51.2,60.88890838623047,47.7
1783482816.7438731,28.7,60.74627685546875,47.5
1783482818.7503994,29.4,60.406776428222656,47.3
1783482820.7642338,49.9,60.623409271240234,47.4
1783482822.7719858,34.5,61.033050537109375,47.8
1783482824.7844744,45.5,61.042083740234375,47.8
1783482826.785522,31.7,61.12145233154297,47.8
1783482828.7918818,45.1,60.72524642944336,47.5
1783482830.8003685,29.8,60.72161865234375,47.5
1783482832.8291433,29.7,60.636505126953125,47.5
1783482835.1076531,44.5,60.63924026489258,47.5
1783482837.6714282,44.1,60.64973068237305,47.5
1783482839.9619973,41.2,60.634056091308594,47.5
1783482841.9875467,50.2,60.626800537109375,47.5
1783482844.2673867,38.9,60.64797592163086,47.5
1783482846.589614,45.6,60.636146545410156,47.5
1783482848.9324121,40.9,60.64542007446289,47.5
1783482850.982632,41.5,60.44538116455078,47.3
1783482852.996255,40.7,61.073570251464844,47.8
1783482855.0174954,41.7,61.60654067993164,48.2
1783482857.0275598,34.7,61.238643646240234,47.9
1783482859.0326679,47.6,60.97911834716797,47.7
1783482861.0367785,28.5,60.998687744140625,47.7
1783482863.043974,24.0,60.49967575073242,47.4
1783482865.059829,49.9,60.76474380493164,47.6
1783482867.168779,36.4,61.46687316894531,48.1
1783482869.1750796,45.0,61.679203033447266,48.3
1783482871.1861084,32.7,61.35346984863281,48.0
1783482873.1980095,40.0,60.92411422729492,47.7
1783482875.2027123,25.7,60.79130554199219,47.6
1783482877.2138772,38.1,60.35760498046875,47.2
1783482879.2657113,38.9,60.57699203491211,47.4
1783482881.2761278,40.7,61.100582122802734,47.8
1783482883.2859497,42.8,60.874473571777344,47.6
1783482885.2916837,29.6,60.76133346557617,47.6
1783482887.2965739,51.6,60.586448669433594,47.4
1783482889.3089948,19.8,60.531761169433594,47.4
1783482891.3204265,39.6,60.52287292480469,47.4
1783482893.329055,37.9,60.46281433105469,47.3
1783482895.3298051,45.3,60.68552780151367,47.5
1783482897.33397,36.0,60.69737243652344,47.5
1783482899.341123,37.7,60.6632194519043,47.5
1783482901.3504403,40.6,60.6571044921875,47.5
1783482903.360022,19.3,60.636314392089844,47.5
1783482905.620869,43.8,60.609619140625,47.4
1783482907.6331193,39.2,61.39356994628906,48.1
1783482909.6393912,44.7,61.289520263671875,48.0
1783482911.648551,30.8,61.309200286865234,48.0
1783482913.6617436,42.3,60.93000030517578,47.7
1783482915.6642225,33.4,60.77740478515625,47.6
1783482917.6660893,27.0,60.66252136230469,47.5
1783482919.6880286,41.1,60.70128631591797,47.5
1783482921.7102144,41.4,61.401920318603516,48.1
1783482923.7161863,46.6,61.28078079223633,48.0
1783482925.7255528,27.2,61.028255462646484,47.8
1783482927.745518,50.1,60.78759765625,47.6
1783482929.7564878,24.0,60.79702377319336,47.6
1783482931.769887,30.5,60.73793411254883,47.5
1783482933.7816494,42.2,61.08821105957031,47.8
1783482935.7883203,43.9,61.023460388183594,47.8
1783482937.7929933,43.8,60.81499481201172,47.6
1783482939.8027139,32.0,60.83082962036133,47.6
1783482941.8135974,46.8,60.77174758911133,47.6
1783482943.8214428,16.9,60.6716194152832,47.5
1783482945.82981,44.1,60.33449935913086,47.2
1783482947.8551219,37.6,60.65357208251953,47.5
1783482949.8750434,45.0,60.884666442871094,47.7
1783482951.8862433,40.4,60.87065124511719,47.6
1783482953.8915017,33.8,60.89336395263672,47.7
1783482955.8954823,50.9,60.69816589355469,47.5
1783482957.9056125,15.5,60.635948181152344,47.5
1783482959.930693,46.5,60.356563568115234,47.2
1783482961.941519,39.5,60.86682891845703,47.6
1783482963.947525,43.3,60.812171936035156,47.6
1783482965.9566772,30.0,60.86005401611328,47.6
1783482967.9623191,44.2,60.62977981567383,47.5
1783482969.9685082,41.2,60.7036018371582,47.5
1783482971.9802442,20.0,60.51467514038086,47.4
1783482974.097548,43.1,60.450767517089844,47.3
1783482976.115413,41.8,61.01524353027344,47.8
1783482978.1225061,44.7,61.21391296386719,47.9
1783482980.1278129,31.3,60.9585075378418,47.7
1783482982.130461,51.8,60.6981201171875,47.5
1783482984.1452973,24.7,60.73543167114258,47.5
1783482986.1535783,30.6,60.37836456298828,47.3
1783482988.2253854,42.9,60.931095123291016,47.7
1783482990.2477038,44.3,61.26483154296875,48.0
1783482992.2647674,39.2,60.973060607910156,47.7
1783482994.2722294,37.2,60.8205451965332,47.6
1783482996.2805636,52.4,60.6312141418457,47.5
1783482998.2915914,14.7,60.54230880737305,47.4
1783483000.2963607,48.0,60.57135772705078,47.4
1783483002.304326,38.8,61.178157806396484,47.9
1783483004.31277,43.8,61.14874267578125,47.9
1783483006.3179111,28.6,60.873722076416016,47.6
1783483008.32443,45.8,60.46921920776367,47.3
1783483010.3279872,43.3,60.4898567199707,47.3
1783483012.3349032,21.4,60.30896759033203,47.2
1783483014.3567746,46.9,60.718177795410156,47.5
1783483016.4097633,38.6,60.89096450805664,47.7
1783483018.41605,44.9,60.901344299316406,47.7
1783483020.427161,28.9,60.92050552368164,47.7
1783483022.4501562,54.4,60.91562271118164,47.7
1783483024.4661753,24.6,60.96592712402344,47.7
1783483026.4768927,34.5,60.814579010009766,47.6
1783483028.5916944,40.6,60.97499084472656,47.7
1783483030.597471,43.7,61.26871109008789,48.0
1783483032.607989,42.0,61.134605407714844,47.8
1783483034.6172063,32.2,60.8015251159668,47.6
1783483036.6202,53.4,60.679195404052734,47.5
1783483038.6323075,18.5,60.570220947265625,47.4
1783483040.6387782,31.4,60.51064682006836,47.4
1783483042.653162,48.6,60.61623764038086,47.4
1783483044.6696231,39.4,60.84038543701172,47.6
1783483046.6898365,45.9,60.85489273071289,47.6
1783483048.7007391,31.3,60.5930061340332,47.4
1783483050.706866,44.8,60.4903450012207,47.3
1783483052.7196987,24.5,60.41302490234375,47.3
1783483054.728102,39.4,60.24388122558594,47.2
1783483056.7376294,38.4,60.86920166015625,47.6
1783483058.7439675,45.1,60.87886047363281,47.6
1783483060.7537224,35.1,60.89291000366211,47.7
1783483062.760443,48.7,60.81898880004883,47.6
1783483064.7692282,38.2,60.6249885559082,47.5
1783483066.7805827,18.6,60.49859619140625,47.4
1783483068.7984097,33.7,60.50358581542969,47.4
1783483070.887567,53.1,60.55510711669922,47.4
1783483072.9007168,35.9,61.03776931762695,47.8
1783483074.9066286,34.0,61.060733795166016,47.8
1783483076.9183054,37.0,60.39099884033203,47.3
1783483078.924927,40.8,60.49223709106445,47.3
1783483080.927274,21.5,60.11474609375,47.1
1783483082.943707,39.7,60.71217346191406,47.5
1783483084.9496503,41.4,61.485931396484375,48.1
1783483086.9587724,44.8,61.452205657958984,48.1
1783483088.9647455,31.4,61.445159912109375,48.1
1783483090.9847982,50.0,60.918434143066406,47.7
1783483092.9993956,24.3,60.924190521240234,47.7
1783483095.006821,34.7,60.489009857177734,47.3
1783483097.080038,39.1,60.40887451171875,47.3
1783483099.0990198,39.0,61.406063079833984,48.1
1783483101.1037986,44.6,61.214900970458984,47.9
1783483103.1104867,35.6,61.206485748291016,47.9
1783483105.1423318,40.3,60.732975006103516,47.5
1783483107.1556976,32.3,60.75956726074219,47.6
1783483109.1631722,29.8,60.678653717041016,47.5
1783483111.1750047,49.7,60.62764358520508,47.5
1783483113.1903865,36.2,61.049861907958984,47.8
1783483115.1965363,44.1,60.96390151977539,47.7
1783483117.2039971,30.4,60.775882720947266,47.6
1783483119.212475,47.1,60.54461669921875,47.4
1783483121.2210758,20.8,60.53834533691406,47.4
1783483123.2245622,39.2,60.354129791259766,47.2
1783483125.324804,49.0,60.852210998535156,47.6
1783483127.3395176,41.5,60.895877838134766,47.7
1783483129.357686,33.8,60.869834899902344,47.6
1783483131.3698747,39.4,60.54693603515625,47.4
1783483133.376131,40.3,60.55255889892578,47.4
1783483135.398994,22.2,60.48288345336914,47.3
1783483137.4698803,52.1,60.398799896240234,47.3
1783483139.481395,32.9,60.824745178222656,47.6
1783483141.4910114,44.2,60.68711853027344,47.5
1783483143.500522,32.6,60.75242614746094,47.5
1783483145.5210629,46.4,60.47929382324219,47.3
1783483147.525665,31.0,60.57967758178711,47.4
1783483149.5365837,31.4,60.33324432373047,47.2
1783483151.7355402,47.0,60.70815658569336,47.5
1783483153.7574284,36.9,61.060791015625,47.8
1783483155.7608607,38.7,61.09169006347656,47.8
1783483157.7712924,49.9,60.89299011230469,47.7
1783483159.781376,36.2,60.60981369018555,47.4
1783483161.7860296,17.1,60.502071380615234,47.4
1783483163.7970524,41.3,60.518104553222656,47.4
1783483165.8232203,43.1,61.302738189697266,48.0
1783483167.8291185,44.8,61.21479415893555,47.9
1783483169.8385012,34.3,60.870643615722656,47.6
1783483171.846473,45.8,60.578041076660156,47.4
1783483173.8536153,25.9,60.57318115234375,47.4
1783483175.8583646,34.8,60.51231384277344,47.4
1783483177.8627155,38.0,60.6959342956543,47.5
1783483179.872171,39.8,60.7722053527832,47.6
1783483181.873998,44.6,60.71175765991211,47.5
1783483183.8784013,31.0,60.76530456542969,47.6
1783483185.8883326,44.7,60.582252502441406,47.4
1783483187.8946228,25.8,60.486488342285156,47.3
1783483189.9004524,37.8,60.52458572387695,47.4
1783483191.911431,51.6,60.79129409790039,47.6
1783483193.9220362,36.5,61.071285247802734,47.8
1783483195.932276,36.4,60.92707061767578,47.7
1783483197.940399,41.1,60.591495513916016,47.4
1783483199.9492443,40.0,60.63213348388672,47.5
1783483201.958791,20.7,60.48560333251953,47.3
1783483203.9900656,44.6,60.46227264404297,47.3
1783483206.0382974,41.4,60.76438522338867,47.6
1783483208.0426922,43.9,60.96092224121094,47.7
1783483210.0452456,34.3,60.96223449707031,47.7
1783483212.0629973,53.5,60.68854904174805,47.5
1783483214.0676804,25.6,60.76176071166992,47.6
1783483216.0760841,29.9,60.652748107910156,47.5
1783483218.0858269,48.8,60.544010162353516,47.4
1783483220.0957184,32.9,61.085899353027344,47.8
1783483222.1017792,46.0,61.137672424316406,47.9
1783483224.110574,31.5,61.141845703125,47.9
1783483226.1253207,43.7,60.833412170410156,47.6
1783483228.1491458,25.0,60.844268798828125,47.6
1783483230.1582654,32.2,60.35893249511719,47.2
1783483232.1681476,51.3,60.659786224365234,47.5
1783483234.1884832,37.3,61.028724670410156,47.8
1783483236.1946158,43.5,61.00019073486328,47.7
1783483238.2006807,43.0,60.76793670654297,47.6
1783483240.2096643,39.3,60.63227081298828,47.5
1783483242.214172,22.6,60.5046501159668,47.4
1783483244.2211194,30.6,60.501895904541016,47.4
1783483246.2581737,51.2,61.00836944580078,47.7
1783483248.2607453,36.2,61.04277801513672,47.8
1783483250.2649276,34.6,60.86109161376953,47.6
1783483252.2674346,58.3,60.588191986083984,47.4
1783483254.2753801,25.1,60.623146057128906,47.4
1783483256.2879565,26.1,60.59402084350586,47.4
1783483258.3364599,55.4,60.6133918762207,47.4
1783483260.3821952,30.7,61.45594024658203,48.1
1783483262.4046552,43.4,61.394248962402344,48.1
1783483264.4132805,32.2,61.10702133178711,47.8
1783483266.4269972,45.2,60.875179290771484,47.6
1783483268.4303017,22.2,60.76365661621094,47.6
1783483270.458567,38.0,60.71107482910156,47.5
1783483272.7270525,46.3,60.690582275390625,47.5
1783483274.75093,41.7,60.68668746948242,47.5
1783483277.0349984,46.3,60.66945266723633,47.5
1783483279.320816,39.9,60.724159240722656,47.5
1783483281.4021344,39.7,60.35236358642578,47.2
1783483283.425031,41.7,61.22854232788086,47.9
1783483285.4326582,41.7,61.050323486328125,47.8
1783483287.4721515,43.0,60.489871978759766,47.3
1783483289.4936457,39.8,60.407920837402344,47.3
1783483291.4963882,28.3,60.20603561401367,47.1
1783483293.5046153,54.0,60.57421875,47.4
1783483295.5216062,32.7,61.184043884277344,47.9
1783483297.5221522,45.7,61.17980194091797,47.9
1783483299.5351253,29.3,61.09070587158203,47.8
1783483301.550702,43.7,60.879371643066406,47.6
1783483303.560332,39.2,60.71372985839844,47.5
1783483305.5661724,24.9,60.4236946105957,47.3
1783483307.5901296,52.3,60.74410629272461,47.5
1783483309.6035998,35.3,60.927146911621094,47.7
1783483311.6137583,43.6,61.03648376464844,47.8
1783483313.621116,37.1,61.099998474121094,47.8
1783483315.6410737,42.5,60.70523452758789,47.5
1783483317.6538856,24.7,60.64457321166992,47.5
1783483319.6621363,31.4,60.27376937866211,47.2
1783483321.6719751,42.8,60.694244384765625,47.5
1783483323.6839347,42.1,61.305763244628906,48.0
1783483325.688319,40.7,61.19668197631836,47.9
1783483327.6948512,35.0,61.23073196411133,47.9
1783483329.7055492,44.1,60.741729736328125,47.5
1783483331.7192664,21.5,60.61505126953125,47.4
1783483333.7238395,34.0,60.2733268737793,47.2
1783483335.8281164,47.3,60.58657455444336,47.4
1783483337.8348725,38.9,61.614784240722656,48.2
1783483339.8419054,38.1,61.071720123291016,47.8
1783483341.8513472,39.8,60.935909271240234,47.7
1783483343.8531768,38.6,60.74674987792969,47.5
1783483345.8645046,19.9,60.60482406616211,47.4
1783483347.8865407,45.9,60.57339096069336,47.4
1783483350.0051157,40.6,60.5633544921875,47.4
1783483352.0127854,43.5,61.279781341552734,48.0
1783483354.0266266,36.0,61.17683029174805,47.9
1783483356.0332828,37.6,61.06956481933594,47.8
1783483358.0358562,46.6,60.786563873291016,47.6
1783483360.0427308,15.0,60.68051528930664,47.5
1783483362.051399,52.8,60.35900115966797,47.2
1783483364.1721087,35.1,60.96808624267578,47.7
1783483366.1869957,43.7,61.3213996887207,48.0
1783483368.2025564,34.1,61.245391845703125,47.9
1783483370.2115772,40.9,60.858455657958984,47.6
1783483372.2207255,40.7,60.83529281616211,47.6
1783483374.2292957,21.5,60.69910430908203,47.5
1783483376.494988,44.0,60.698486328125,47.5
1783483378.7450414,42.4,60.70724868774414,47.5
1783483380.9649627,43.7,60.26689910888672,47.2
1783483383.0539746,48.7,60.88392639160156,47.7
1783483385.0725212,37.2,60.95964813232422,47.7
1783483387.0852027,40.3,61.00544357299805,47.7
1783483389.0918157,34.3,60.88956069946289,47.7
1783483391.0983233,47.8,60.7506103515625,47.5
1783483393.1111321,20.7,60.67445755004883,47.5
1783483395.1250315,35.8,60.33033752441406,47.2
1783483397.1469383,40.7,60.83970260620117,47.6
1783483399.1594806,43.6,61.085262298583984,47.8
1783483401.1722932,32.5,61.14216232299805,47.9
