epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,8726.64,1.0267,0.6609,1.0357,0.86956,0.80981,0.85507,0.60434,0.87454,0.58553,1.01949,0.0005182,0.0005182,0.0005182
148,8852.75,1.02461,0.66068,1.03416,0.87004,0.80963,0.85519,0.60476,0.87361,0.58503,1.01903,0.0005149,0.0005149,0.0005149
149,8979.02,1.02562,0.65721,1.03438,0.87078,0.8094,0.85522,0.60536,0.87285,0.58453,1.01862,0.0005116,0.0005116,0.0005116
150,9105.25,1.0245,0.65954,1.03602,0.87042,0.80996,0.85535,0.60561,0.87205,0.58412,1.01827,0.0005083,0.0005083,0.0005083
151,9231.43,1.01578,0.65405,1.03249,0.87073,0.80968,0.85555,0.60595,0.87115,0.58383,1.01785,0.000505,0.000505,0.000505
152,9357.52,1.01976,0.65576,1.0343,0.87093,0.8102,0.85588,0.60616,0.87042,0.58346,1.01749,0.0005017,0.0005017,0.0005017
153,9483.81,1.02049,0.65505,1.0323,0.87073,0.81058,0.85607,0.60641,0.86972,0.58317,1.01718,0.0004984,0.0004984,0.0004984
154,9610.13,1.01966,0.65413,1.03154,0.87041,0.81124,0.85625,0.60678,0.86904,0.58268,1.01688,0.0004951,0.0004951,0.0004951
155,9736.14,1.01632,0.65101,1.03126,0.87132,0.81096,0.85638,0.60706,0.8683,0.58252,1.01652,0.0004918,0.0004918,0.0004918
156,9862.21,1.01785,0.65123,1.02904,0.87151,0.81105,0.85637,0.6073,0.8675,0.58225,1.01614,0.0004885,0.0004885,0.0004885
157,9988.44,1.01301,0.64924,1.02822,0.8714,0.8114,0.85645,0.60761,0.86702,0.58196,1.01595,0.0004852,0.0004852,0.0004852
158,10114.1,1.00886,0.64826,1.03095,0.87126,0.81186,0.85661,0.60783,0.8665,0.58172,1.01563,0.0004819,0.0004819,0.0004819
159,10240.3,1.00857,0.64876,1.02847,0.87161,0.81198,0.8568,0.6079,0.86602,0.58143,1.01541,0.0004786,0.0004786,0.0004786
160,10366.8,1.00961,0.64509,1.0249,0.87135,0.81238,0.85686,0.6083,0.86531,0.58115,1.01509,0.0004753,0.0004753,0.0004753
161,10492.9,1.00997,0.6457,1.02606,0.87247,0.81157,0.85691,0.60858,0.86478,0.58086,1.01482,0.000472,0.000472,0.000472
162,10618.9,1.0122,0.64743,1.02768,0.87254,0.81174,0.85709,0.60875,0.86428,0.58056,1.01458,0.0004687,0.0004687,0.0004687
163,10745.1,1.00569,0.64592,1.02462,0.87244,0.81197,0.85707,0.60879,0.86391,0.58024,1.01447,0.0004654,0.0004654,0.0004654
164,10871.3,1.00511,0.64087,1.02443,0.87241,0.81213,0.85726,0.60886,0.86356,0.58007,1.01427,0.0004621,0.0004621,0.0004621
165,10997.3,1.00326,0.64368,1.02599,0.87277,0.81167,0.85717,0.60892,0.86328,0.58002,1.01426,0.0004588,0.0004588,0.0004588
166,11123.1,1.00323,0.64476,1.02574,0.8727,0.81153,0.85726,0.60898,0.86303,0.57983,1.01409,0.0004555,0.0004555,0.0004555
167,11248.9,0.99873,0.63743,1.02154,0.87262,0.81192,0.85727,0.60915,0.86277,0.57965,1.01397,0.0004522,0.0004522,0.0004522
168,11374.8,1.00163,0.63947,1.02289,0.87312,0.81172,0.85735,0.6092,0.86244,0.57955,1.01381,0.0004489,0.0004489,0.0004489
169,11501,0.99713,0.64285,1.02254,0.87239,0.81236,0.85743,0.60928,0.86203,0.57927,1.01367,0.0004456,0.0004456,0.0004456
170,11626.8,1,0.63902,1.02178,0.87252,0.81224,0.85732,0.60936,0.86182,0.57937,1.0136,0.0004423,0.0004423,0.0004423
171,11752.6,1.00265,0.63948,1.02193,0.87239,0.81252,0.85744,0.60937,0.86165,0.57928,1.01352,0.000439,0.000439,0.000439
172,11879,0.99637,0.63483,1.02203,0.87236,0.81306,0.85759,0.60953,0.86128,0.57899,1.01332,0.0004357,0.0004357,0.0004357
173,12004.9,0.99582,0.63564,1.0224,0.87268,0.81275,0.85761,0.6097,0.861,0.57881,1.01314,0.0004324,0.0004324,0.0004324
174,12131,0.9944,0.63386,1.01993,0.87322,0.81236,0.85769,0.60979,0.86081,0.57859,1.01296,0.0004291,0.0004291,0.0004291
175,12256.9,0.99476,0.63397,1.02243,0.87348,0.81247,0.85777,0.60987,0.8606,0.57827,1.0128,0.0004258,0.0004258,0.0004258
176,12382.9,0.99742,0.63405,1.01962,0.87344,0.81232,0.85773,0.60994,0.86029,0.57811,1.01268,0.0004225,0.0004225,0.0004225
177,12509,0.99812,0.63666,1.02215,0.87356,0.81239,0.85777,0.61015,0.85997,0.57796,1.01245,0.0004192,0.0004192,0.0004192
178,12635,0.99387,0.63107,1.01775,0.87352,0.81243,0.85789,0.61019,0.85973,0.57778,1.01237,0.0004159,0.0004159,0.0004159
179,12761.2,0.98805,0.63217,1.01675,0.87351,0.81266,0.85812,0.61028,0.85968,0.57766,1.01221,0.0004126,0.0004126,0.0004126
180,12887.3,0.98397,0.62952,1.01711,0.87317,0.81288,0.85804,0.61047,0.85947,0.57755,1.01195,0.0004093,0.0004093,0.0004093
