epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,23042.9,0.92415,0.5702,0.99359,0.88812,0.83177,0.87759,0.64115,0.8014,0.51996,0.98894,0.000448106,0.000448106,0.000448106
163,23176.9,0.92688,0.56638,0.99216,0.88838,0.83193,0.87763,0.64123,0.80144,0.51976,0.9888,0.00044296,0.00044296,0.00044296
164,23311,0.91583,0.56451,0.99157,0.88812,0.83231,0.87766,0.64137,0.80119,0.51951,0.98865,0.000437821,0.000437821,0.000437821
165,23444.7,0.92243,0.564,0.99312,0.88858,0.832,0.87769,0.64145,0.80136,0.51935,0.98867,0.000432689,0.000432689,0.000432689
166,23578.5,0.91922,0.56459,0.99263,0.8885,0.83218,0.87765,0.64149,0.80122,0.51899,0.98847,0.000427565,0.000427565,0.000427565
167,23713.2,0.9206,0.56522,0.98855,0.88831,0.83255,0.87787,0.64153,0.80115,0.51896,0.98835,0.000422449,0.000422449,0.000422449
168,23846.8,0.91764,0.56159,0.98768,0.88856,0.83226,0.8778,0.64159,0.80094,0.51881,0.98802,0.000417343,0.000417343,0.000417343
169,23980.7,0.91624,0.56325,0.99138,0.8892,0.8319,0.87791,0.64182,0.80062,0.51869,0.98784,0.000412246,0.000412246,0.000412246
170,24115.4,0.91793,0.5638,0.99223,0.88882,0.83207,0.87787,0.64204,0.8003,0.51855,0.98767,0.00040716,0.00040716,0.00040716
171,24249.7,0.91664,0.56283,0.989,0.88892,0.83187,0.87775,0.64206,0.80066,0.51851,0.98779,0.000402084,0.000402084,0.000402084
172,24384.2,0.91413,0.55848,0.98939,0.88879,0.83206,0.87783,0.64198,0.80077,0.51811,0.98777,0.000397019,0.000397019,0.000397019
173,24518.4,0.91051,0.55668,0.98812,0.88934,0.83147,0.87773,0.64195,0.80092,0.51782,0.9879,0.000391966,0.000391966,0.000391966
174,24652.1,0.91188,0.55717,0.988,0.88963,0.83107,0.87775,0.64201,0.80102,0.51769,0.98786,0.000386926,0.000386926,0.000386926
175,24786.3,0.91136,0.55657,0.98642,0.88924,0.83166,0.87769,0.64212,0.80081,0.5175,0.98767,0.000381899,0.000381899,0.000381899
176,24920,0.91447,0.55865,0.98827,0.88893,0.83226,0.87789,0.64223,0.80045,0.51731,0.98739,0.000376885,0.000376885,0.000376885
177,25053.9,0.91141,0.55595,0.98533,0.88832,0.83321,0.87796,0.64236,0.80031,0.51699,0.98723,0.000371885,0.000371885,0.000371885
178,25188,0.91434,0.55852,0.98942,0.88909,0.83267,0.87809,0.64257,0.80001,0.51675,0.98704,0.000366899,0.000366899,0.000366899
179,25322.4,0.91116,0.555,0.98704,0.89012,0.83182,0.87807,0.64278,0.80012,0.51661,0.98703,0.000361929,0.000361929,0.000361929
